Time Elapsed,CPU%,Memory(KB),Memory(MB)
333.3848497867584,198.9,155272,151
334.38584899902344,197.9,155272,151
335.38687324523926,198.9,155272,151
336.38782382011414,199.9,155272,151
337.3888382911682,197.9,155272,151
338.3898730278015,101.9,155272,151
339.39188027381897,0.0,155272,151
340.3936562538147,0.0,155272,151
341.39504194259644,91.9,155272,151
342.3958592414856,196.9,155272,151
343.39683079719543,198.9,155272,151
344.39779353141785,199.9,157064,153
345.39882016181946,197.9,158344,154
346.3998875617981,199.9,158344,154
347.4008095264435,198.9,158344,154
348.4017961025238,198.9,158344,154
349.40281772613525,198.9,158344,154
350.40379214286804,198.9,158344,154
351.40517234802246,122.9,157224,153
352.4069583415985,0.0,157224,153
353.40809392929077,0.0,157224,153
354.4088878631592,65.0,157224,153
355.4098355770111,196.9,157224,153
356.4108147621155,197.9,157224,153
357.41184759140015,197.9,157224,153
358.4128155708313,198.9,157224,153
359.41379570961,197.9,157224,153
360.4152376651764,198.8,157224,153
361.41587114334106,198.0,152228,148
362.41689133644104,198.9,152228,148
363.41783022880554,198.9,152228,148
364.4198987483978,142.8,152228,148
365.4218473434448,0.0,152228,148
366.4224605560303,0.0,152228,148
367.42386841773987,50.9,152228,148
368.42489194869995,196.9,152228,148
369.42622780799866,196.8,152228,148
370.42683506011963,199.9,153124,149
371.4278564453125,197.9,153124,149
372.4289176464081,199.9,153892,150
373.4298310279846,198.9,153892,150
374.43084955215454,197.9,153892,150
375.4318504333496,199.9,153892,150
376.43288135528564,198.9,153892,150
377.43492674827576,163.7,152212,148
378.43701171875,0.0,152212,148
379.43878984451294,0.0,152212,148
380.4398310184479,32.0,152212,148
381.4408037662506,196.9,152212,148
382.44184279441833,196.9,152212,148
383.4428482055664,196.9,153876,150
384.4439992904663,198.9,155412,151
385.4448184967041,199.9,155412,151
386.4458317756653,197.9,155924,152
387.44684505462646,198.9,155924,152
388.4477958679199,198.9,155924,152
389.44926381111145,198.8,155924,152
390.44980478286743,185.0,153244,149
391.4508218765259,0.0,153244,149
392.4526615142822,0.0,153244,149
393.45395040512085,11.0,153244,149
394.4549033641815,195.9,153244,149
395.45586371421814,198.9,153244,149
396.456919670105,197.9,153244,149
397.4578945636749,198.9,153244,149
398.45879459381104,197.9,153244,149
399.4598710536957,198.9,153244,149
400.4608292579651,199.9,153244,149
401.4618453979492,197.9,153244,149
402.4628586769104,198.9,153244,149
403.46426653862,198.8,153244,149
404.4650876522064,6.0,152212,148
405.4664828777313,0.0,152212,148
406.4686379432678,0.0,152212,148
407.47041416168213,0.0,152212,148
